276	F
277	T
278	T
279	F
280	F
281	F
282	F
283	F
284	F
285	T
286	T
287	F
288	T
289	F
290	F
291	F
292	F
293	F
294	F
295	F
296	F
297	T
298	F
299	F
300	F
301	F
302	F
303	T
304	T
305	T
306	T
307	F
308	F
309	F
310	T
311	T
312	T
313	F
314	T
315	T
316	T
317	F
318	F
319	T
320	F
321	F
322	F
323	T
324	F
325	F
326	F
327	F
328	F
329	F
330	T
331	F
332	T
333	F
334	F
335	F
336	T
337	F
338	F
339	F
340	F
341	F
342	F
343	F
344	F
345	T
346	F
347	F
348	F
349	F
350	F
351	T
352	T
353	F
354	F
355	F
356	F
357	F
358	F
359	T
360	T
361	T
362	F
363	F
364	F
365	F
366	F
367	F
368	F
369	F
370	F
371	F
372	F
373	F
374	F
375	F
376	F
377	F
378	F
379	F
380	T
381	F
382	F
383	F
384	F
385	F
386	T
387	F
388	F
389	F
390	F
391	F
392	F
393	F
394	F
395	F
396	F
397	T
398	F
399	F
400	F
401	F
402	F
403	F
404	T
405	F
406	F
407	F
408	F
409	F
410	F
411	F
412	F
413	F
414	T
415	T
416	F
417	F
418	F
419	T
420	T
421	F
422	F
423	F
424	T
425	F
426	F
427	F
428	F
429	F
430	F
431	F
432	F
433	F
434	T
435	F
436	T
437	F
438	F
439	T
440	F
441	F
442	F
443	T
444	F
445	F
446	T
447	F
448	T
449	F
450	F
451	F
452	F
453	F
454	F
455	F
456	F
457	F
458	T
459	T
460	F
461	F
462	F
463	F
464	F
465	T
466	T
467	T
468	F
469	F
470	F
471	F
472	F
473	F
474	F
475	F
476	T
477	T
478	F
479	T
480	T
481	T
482	F
483	T
484	F
485	F
486	F
487	T
488	F
489	F
490	F
491	T
492	T
493	F
494	F
495	F
496	F
497	F
498	T
499	F
500	F
501	F
502	F
503	T
504	F
505	F
506	F
507	F
508	T
509	F
510	F
511	F
512	F
513	F
514	T
515	T
516	F
517	F
518	T
519	F
520	F
521	F
522	F
523	T
524	T
525	F
526	F
527	T
528	F
529	F
530	T
531	T
532	F
533	T
534	T
535	F
536	F
537	F
538	F
539	T
540	F
541	F
542	F
543	T
544	T
545	F
546	F
547	T
548	F
549	T
550	T
551	F
552	F
553	F
554	F
555	T
556	T
557	F
558	T
559	F
560	F
561	F
562	T
563	F
564	F
565	T
566	F
567	F
568	F
569	T
570	F
571	T
572	T
573	F
574	F
575	F
576	F
577	F
578	F
579	F
580	F
581	F
582	F
583	F
584	T
585	F
586	F
587	F
588	T
589	F
590	T
591	T
592	F
593	F
594	F
595	T
596	F
597	F
598	F
599	T
600	F
601	F
602	T
603	F
604	F
605	F
606	F
607	T
608	F
609	F
610	F
611	F
612	F
613	T
614	T
615	F
616	F
617	T
618	T
619	T
620	F
621	F
622	T
623	T
624	F
625	F
626	T
627	F
628	T
629	F
630	F
631	F
632	F
633	F
634	F
635	F
636	F
637	F
638	F
639	F
640	F
641	F
642	F
643	F
644	F
645	F
646	T
647	T
648	T
649	T
650	F
651	F
652	T
653	F
654	F
655	T
656	T
657	T
658	F
659	F
660	F
661	T
662	F
663	F
664	T
665	F
666	F
667	F
668	F
669	T
670	F
671	F
672	T
673	F
674	F
675	F
676	F
677	F
678	F
679	T
680	F
681	F
682	F
683	F
684	T
685	F
686	T
687	F
688	F
689	F
690	F
691	F
692	F
693	F
694	F
695	F
696	F
697	F
698	F
699	F
700	T
701	F
702	F
703	T
704	F
705	T
706	T
707	T
708	F
709	F
710	F
711	T
712	F
713	F
714	T
715	F
716	T
717	F
718	F
719	F
720	T
721	F
722	F
723	F
724	T
725	F
726	F
727	F
728	F
729	F
730	F
731	F
732	F
733	F
734	F
735	T
736	F
737	F
738	T
739	T
740	T
741	F
742	F
743	F
744	F
745	F
746	T
747	F
748	F
749	F
750	F
751	F
752	F
753	F
754	F
755	T
756	F
757	F
758	F
759	F
760	F
761	F
762	F
763	F
764	T
765	F
766	F
767	F
768	F
769	F
770	F
771	F
772	T
773	F
774	T
775	F
776	T
777	F
778	F
779	F
780	F
781	F
782	F
783	F
784	F
785	F
786	T
787	F
788	F
789	F
790	T
791	F
792	T
793	F
794	F
795	F
796	F
797	F
798	F
799	F
800	F
801	F
802	T
803	F
804	F
805	T
806	F
807	F
808	F
809	F
810	F
811	F
812	F
813	F
814	F
815	T
816	T
817	F
818	T
819	F
820	F
821	T
822	F
823	F
824	F
825	F
826	F
827	F
828	F
829	F
830	T
831	F
832	F
833	F
834	F
835	F
836	F
837	F
838	F
839	F
840	F
841	F
842	F
843	F
844	T
845	F
846	F
847	F
848	F
849	T
850	F
851	T
852	F
853	F
854	F
855	F
856	F
857	T
858	F
859	F
860	F
861	F
862	F
863	T
864	F
865	F
866	F
867	T
868	F
869	F
870	T
871	T
872	F
873	F
874	F
875	F
876	F
877	T
878	F
879	F
880	F
881	F
882	F
883	F
884	F
885	F
886	F
887	F
888	T
889	F
890	T
891	T
892	T
893	T
894	F
895	F
896	T
897	T
898	F
899	F
900	T
901	F
902	F
903	F
904	F
905	F
906	F
907	F
908	T
909	F
910	F
911	F
912	T
913	F
914	T
915	F
916	F
917	F
918	T
919	F
920	F
921	F
922	F
923	F
924	T
925	F
926	F
927	F
928	F
929	F
930	F
931	F
932	T
933	T
934	F
935	F
936	F
937	F
938	F
939	F
940	F
941	F
942	T
943	F
944	F
945	F
946	F
947	T
948	T
949	F
950	T
951	T
952	T
953	F
954	F
955	T
956	F
957	F
958	F
959	T
960	T
961	T
962	F
963	F
964	F
965	F
966	F
967	T
968	F
969	F
970	F
971	F
972	F
973	T
974	F
975	T
976	F
977	F
978	F
979	F
980	F
981	T
982	F
983	F
984	F
985	F
986	F
987	F
988	F
989	T
990	T
991	F
992	T
993	T
994	T
995	F
996	T
997	T
998	F
999	F
1000	F
