4194,F
4195,F
4196,F
4197,F
4198,F
4199,F
4200,F
4201,F
4202,F
4203,F
4204,F
4205,F
4206,F
4207,F
4208,F
4209,F
4210,F
4211,T
4212,T
4213,F
4214,F
4215,F
4216,T
4217,F
4218,F
4219,F
4220,F
4221,F
4222,F
4223,F
4224,F
4225,F
4226,F
4227,F
4228,F
4229,F
4230,F
4231,F
4232,T
4233,F
4234,F
4235,F
4236,F
4237,T
4238,T
4239,F
4240,F
4241,F
4242,F
4243,F
4244,F
4245,T
4246,F
4247,F
4248,T
4249,F
4250,F
4251,F
4252,F
4253,F
4254,F
4255,F
4256,F
4257,F
4258,F
4259,F
4260,F
4261,T
4262,F
4263,F
4264,F
4265,F
4266,F
4267,T
4268,F
4269,F
4270,F
4271,F
4272,F
4273,F
4274,F
4275,F
4276,F
4277,F
4278,F
4279,F
4280,F
4281,F
4282,T
4283,F
4284,F
4285,F
4286,F
4287,F
4288,F
4289,T
4290,F
4291,F
4292,F
4293,F
4294,F
4295,F
4296,F
4297,F
4298,F
4299,T
4300,F
4301,F
4302,F
4303,F
4304,F
4305,F
4306,F
4307,F
4308,F
4309,F
4310,F
4311,F
4312,F
4313,F
4314,T
4315,F
4316,F
4317,T
4318,F
4319,F
4320,F
4321,F
4322,F
4323,F
4324,T
4325,F
4326,F
4327,T
4328,F
4329,F
4330,F
4331,F
4332,F
4333,T
4334,F
4335,F
4336,T
4337,F
4338,F
4339,F
4340,F
4341,F
4342,F
4343,F
4344,F
4345,F
4346,F
4347,F
4348,T
4349,F
4350,T
4351,F
4352,F
4353,F
4354,F
4355,F
4356,F
4357,F
4358,F
4359,F
4360,F
4361,F
4362,F
4363,F
4364,F
4365,F
4366,F
4367,F
4368,F
4369,F
4370,F
4371,F
4372,T
4373,F
4374,F
4375,F
4376,T
4377,F
4378,F
4379,F
4380,F
4381,F
4382,F
4383,F
4384,F
4385,F
4386,F
