1257;T 
1258;F
1259;F
1260;F
1261;F
1262;F
1263;F
1264;F
1265;F
1266;F
1267;F
1268;F
1269;F
1270;F
1271;F
1272;F
1273;T
1274;T
1275;F
1276;F
1277;F
1278;T
1279;F
1280;F
1281;F
1282;F
1283;F
1284;F
1285;F
1286;F
1287;F
1288;F
1289;F
1290;F
1291;F
1292;F
1293;F
1294;F
1295;T
1296;T
1297;F
1298;F
1299;F
1300;F
1301;F
1302;F
1303;F
1304;F
1305;F
1306;F
1307;T 
1308;F
1309;F
1310;F
1311;F
1312;F
1313;F
1314;F
1315;F
1316;F
1317;F
1318;F
1319;F
1320;F
1321;F
1322;F
1323;F
1324;F
1325;F
1326;F
1327;F
1328;F
1329;F
1330;F
1331;F
1332;F
1333;F
1334;F
1335;F
1336;F
1337;F
1338;T
1339;F
1340;F
1341;T
1342;F
1343;F
1344;T
1345;F
1346;T
1347;F
1348;F
1349;F
1350;F
1351;F
1352;F
1353;F
1354;F
1355;T
1356;T
1357;F
1358;F
1359;T
1360;F
1361;F
1362;F
1363;F
1364;F
1365;F
1366;F
1367;F
1368;F
1369;F
1370;F
1371;F
1372;F
1373;T
1374;T
1375;F
1376;F
1377;F
1378;F
1379;F
1380;F
1381;F
1382;F
1383;F
1384;T
1385;F
1386;F
1387;F
1388;F
1389;T
1390;T
1391;T
1392;F
1393;F
1394;T
1395;F
1396;F
1397;F
1398;F
1399;F
1400;F
1401;F
1402;F
1403;F
1404;F
1405;F
1406;F
1407;F
1408;F
1409;T
1410;F
1411;F
1412;F
1413;T
1414;F
1415;F
1416;F
1417;F
1418;F
1419;F
1420;F
1421;F
1422;F
1423;F
1424;F
1425;F
1426;T
1427;T
1428;T
1429;F
1430;F
1431;F
1432;F
1433;F
1434;F
1435;F
1436;F
1437;T
1438;F
1439;F
1440;F
1441;F
1442;F
1443;T
1444;F
1445;F
1446;F
1447;F
1448;F
1449;T
1450;T
1451;F
1452;F
1453;F
1454;F
1455;F
1456;F
1457;F
1458;F
1459;F
1460;F
1461;F
1462;F
1463;F
1464;F
1465;F
1466;F
1467;T
1468;F
1469;F
1470;F
1471;T
1472;F
1473;F
1474;F
1475;F
1476;F
1477;F
1478;F
1479;F
1480;F
1481;F
1482;F
1483;F
1484;F
1485;F
1486;T
1487;T
1488;F
1489;T
1490;F
1491;F
1492;F
1493;F
1494;F
1495;F
1496;F
1497;F
1498;F
1499;F
1500;F
1501;F
1502;F
1503;F
1504;F
1505;T
1506;F
1507;F
1508;F
1509;F
1510;F
1511;F
1512;F
1513;F
1514;T
1515;F
1516;F
1517;F
1518;F
1519;T
1520;T
1521;F
1522;F
1523;F
1524;F
1525;T
1526;T
1527;F
1528;T
1529;F
1530;F
1531;F
1532;F
1533;T
1534;F
1535;F
1536;F
1537;F
1538;F
1539;F
1540;F
1541;F
1542;F
1543;F
1544;T
1545;F
1546;F
1547;F
1548;F
1549;F
1550;F
1551;F
1552;F
1553;F
1554;F
1555;F
1556;F
1557;F
1558;F
1559;T
1560;F
1561;F
1562;F
1563;F
1564;F
1565;F
1566;F
1567;F
1568;T
1569;F
1570;F
1571;T
1572;F
1573;F
1574;F
1575;F
1576;F
1577;F
1578;F
1579;F
1580;F
1581;F
1582;F
1583;F
1584;F
1585;F
1586;F
1587;F
1588;T
1589;F
1590;F
1591;F
1592;F
1593;F
1594;F
1595;F
1596;F
1597;T
1598;F
1599;F
1600;F
1601;T
1602;T
1603;F
1604;F
1605;F
1606;F
1607;F
1608;F
1609;F
1610;F
1611;F
1612;F
1613;T
1614;F
1615;T
1616;F
1617;F
1618;F
1619;F
1620;F
1621;F
1622;T
1623;T
1624;F
1625;F
1626;F
1627;F
1628;F
1629;F
1630;F
1631;F
1632;F
1633;F
1634;F
1635;F
1636;F
1637;F
1638;F
1639;F
1640;F
1641;F
1642;F
1643;F
1644;F
1645;F
1646;F
1647;F
1648;F
1649;F
1650;F
1651;F
1652;F
1653;F
1654;F
1655;F
1656;F
1657;F
1658;F
1659;F
1660;F
1661;F
1662;T
1663;F
1664;F
1665;T
1666;F
1667;T
1668;F
1669;F
1670;F
1671;F
1672;F
1673;F
1674;F
1675;T
1676;F
1677;F
1678;F
1679;F
1680;F
1681;F
1682;F
1683;F
1684;F
1685;F
1686;F
1687;F
1688;F
1689;F
1690;F
1691;F
1692;F
1693;F
1694;F
1695;F
1696;F
1697;F
1698;F
1699;T
1700;F
1701;F
1702;F
1703;F
1704;F
1705;F
1706;F
1707;F
1708;F
1709;F
1710;F
1711;F
1712;F
1713;F
1714;F
1715;F
1716;F
1717;F
1718;F
1719;F
1720;F
1721;F
1722;F
1723;F
1724;F
1725;F
1726;F
1727;F
1728;F
1729;F
1730;F
1731;F
1732;F
1733;F
1734;F
1735;F
1736;F
1737;F
1738;F
1739;F
1740;F
1741;F
1742;T
1743;F
1744;F
1745;F
1746;F
1747;F
1748;F
1749;F
1750;F
1751;F
1752;F
1753;F
1754;F
1755;F
1756;F
1757;F
1758;F
1759;T
1760;F
1761;F
1762;F
1763;F
1764;F
1765;F
1766;F
1767;T
1768;T
1769;F
1770;F
1771;T
1772;F
1773;F
1774;F
1775;F
1776;F
1777;F
1778;F
1779;F
1780;F
1781;F
1782;F
1783;F
1784;F
1785;F
1786;F
1787;F
1788;F
1789;F
1790;F
1791;F
1792;T
1793;F
1794;T
1795;F
1796;T
1797;F
1798;F
1799;F
1800;F
1801;F
1802;F
1803;F
1804;F
1805;F
1806;F
1807;F
1808;F
1809;F
1810;F
1811;F
1812;F
1813;F
1814;F
1815;T
1816;T
1817;F
1818;F
1819;F
1820;F
1821;F
1822;F
1823;F
1824;F
1825;T
1826;F
1827;F
1828;F
1829;F
1830;T
1831;F
1832;F
1833;F
1834;F
1835;F
1836;F
1837;F
1838;F
1839;F
1840;F
1841;F
1842;F
1843;F
1844;F
1845;F
1846;F
1847;F
1848;F
1849;F
1850;F
1851;F
1852;T
1853;F
1854;T
1855;F
1856;F
1857;F
1858;F
1859;T
1860;F
1861;F
1862;F
1863;T
1864;F
1865;T
1866;F
1867;F
1868;F
1869;F
1870;F
1871;T
1872;F
1873;F
1874;F
1875;F
1876;F
1877;T
1878;F
1879;F
1880;F
1881;F
1882;F
1883;F
1884;F
1885;F
1886;F
1887;F
1888;F
1889;F
1890;F
1891;T
1892;T
1893;F
1894;T
1895;F
1896;F
1897;F
1898;F
1899;F
1900;F
1901;F
1902;F
1903;F
1904;F
1905;F
1906;F
1907;F
1908;F
1909;F
1910;F
1911;F
1912;F
1913;F
1914;F
1915;F
1916;F
1917;F
1918;F
1919;F
1920;T
1921;F
1922;F
1923;F
1924;F
1925;F
1926;F
1927;F
1928;F
1929;F
1930;F
1931;T
1932;F
1933;F
1934;F
1935;F
1936;F
1937;F
1938;F
1939;F
1940;F
1941;F
1942;F
1943;T
1944;F
1945;F
1946;F
1947;T
1948;F
1949;F
1950;F
1951;F
1952;F
1953;F
1954;F
1955;F
1956;T
1957;F
1958;F
1959;T
1960;F
1961;F
1962;F
1963;T
1964;T
1965;F
1966;F
1967;F
1968;F
1969;F
1970;F
1971;T
1972;F
1973;F
1974;F
1975;F
1976;F
1977;F
1978;F
1979;F
1980;F
1981;F
1982;T
1983;F
1984;F
1985;F
1986;F
1987;F
1988;F
1989;F
1990;T
1991;F
1992;F
1993;F
1994;F
1995;F
1996;T
1997;F
1998;F
1999;F
2000;F
