2266,F
2267,T
2268,F
2269,F
2270,T
2271,T
2272,T
2273,T
2274,T
2275,T
2276,T
2277,T
2278,T
2279,F
2280,T
2281,F
2282,F
2283,F
2284,T
2285,F
2286,T
2287,T
2288,F
2289,T
2290,T
2291,F
2292,T
2293,F
2294,F
2295,T
2296,T
2297,F
2298,T
2299,F
2300,F
2301,F
2302,F
2303,F
2304,T
2305,T
2306,F
2307,F
2308,T
2309,F
2310,F
2311,T
2312,F
2313,T
2314,T
2315,T
2316,T
2317,T
2318,T
2319,F
2320,T
2321,F
2322,T
2323,T
2324,T
2325,F
2326,F
2327,T
2328,F
2329,T
2330,F
2331,F
2332,F
2333,F
2334,T
2335,F
2336,T
2337,T
2338,T
2339,T
2340,T
2341,T
2342,T
2343,T
2344,T
2345,T
2346,T
2347,T
2348,F
2349,F
2350,T
2351,F
2352,F
2353,F
2354,T
2355,F
2356,F
2357,F
2358,F
2359,F
2360,F
2361,T
2362,F
2363,F
2364,T
2365,T
2366,F
2367,T
2368,F
2369,F
2370,T
2371,F
2372,T
2373,T
2374,F
2375,T
2376,F
2377,F
2378,F
2379,F
2380,F
2381,F
2382,T
2383,T
2384,F
2385,F
2386,F
2387,T
2388,T
2389,F
2390,F
2391,T
2392,F
2393,F
2394,F
2395,T
2396,T
2397,T
2398,T
2399,T
2400,T
2401,T
2402,T
2403,T
2404,T
2405,T
2406,T
2407,F
2408,F
2409,F
2410,F
2411,F
2412,T
2413,T
2414,F
2415,F
2416,F
2417,F
2418,F
2419,T
2420,T
2421,F
2422,F
2423,F
2424,F
2425,T
2426,F
2427,F
2428,F
2429,F
2430,F
2431,T
2432,F
2433,T
2434,F
2435,F
2436,F
2437,F
2438,T
2439,F
2440,F
2441,F
2442,F
2443,F
2444,F
2445,F
2446,F
2447,F
2448,T
2449,F
2450,F
2451,F
2452,T
2453,T
2454,T
2455,F
2456,F
2457,F
2458,F
2459,F
2460,F
2461,F
2462,F
2463,T
2464,T
2465,F
2466,T
2467,F
2468,F
2469,F
2470,T
2471,F
2472,F
2473,T
2474,T
2475,T
2476,T
2477,T
2478,T
2479,T
2480,T
2481,T
2482,T
2483,T
2484,T
2485,T
2486,T
2487,T
2488,T
2489,F
2490,F
2491,F
2492,T
2493,F
2494,F
2495,F
2496,F
2497,T
2498,F
2499,T
2500,T
2501,F
2502,T
2503,F
2504,F
2505,T
2506,F
2507,F
2508,F
2509,F
2510,F
2511,F
2512,T
2513,F
2514,F
2515,T
2516,F
2517,F
2518,F
2519,F
2520,F
2521,F
2522,T
2523,T
2524,T
2525,T
2526,T
2527,F
2528,F
2529,F
2530,F
2531,F
2532,F
2533,F
2534,F
2535,F
2536,T
2537,F
2538,T
2539,F
2540,T
2541,T
2542,T
2543,T
2544,T
2545,T
2546,T
2547,T
2548,T
2549,F
2550,F
2551,F
2552,T
2553,T
2554,T
2555,F
2556,F
2557,F
2558,T
2559,T
2560,F
2561,F
2562,T
2563,F
2564,F
2565,T
2566,T
2567,F
2568,F
2569,T
2570,T
2571,T
2572,F
2573,F
2574,T
2575,F
2576,T
2577,T
2578,F
2579,F
2580,F
2581,F
2582,T
2583,F
2584,F
2585,F
2586,F
2587,F
2588,F
2589,F
2590,T
2591,F
2592,F
2593,F
2594,F
2595,T
2596,F
2597,F
2598,F
2599,T
2600,T
2601,F
2602,T
2603,T
2604,F
2605,T
2606,F
2607,F
2608,F
2609,T
2610,T
2611,T
2612,F
2613,F
2614,T
2615,T
2616,F
2617,T
2618,F
2619,F
2620,F
2621,T
2622,T
2623,T
2624,T
2625,T
2626,T
2627,T
2628,T
2629,T
2630,T
2631,T
2632,T
2633,T
2634,F
2635,T
2636,F
2637,F
2638,F
2639,T
2640,T
2641,T
2642,T
2643,T
2644,T
2645,T
2646,T
2647,T
2648,F
2649,T
2650,F
2651,F
2652,T
2653,T
2654,T
2655,T
2656,T
2657,F
2658,T
2659,F
2660,T
2661,F
2662,F
2663,F
2664,F
2665,F
2666,T
2667,F
2668,T
2669,F
2670,F
2671,F
2672,F
2673,F
2674,T
2675,T
2676,T
2677,T
2678,F
2679,F
2680,F
2681,T
2682,T
2683,T
2684,T
2685,T
2686,F
2687,F
2688,F
2689,F
2690,F
2691,F
2692,T
2693,T
2694,T
2695,T
2696,T
2697,T
2698,T
2699,T
2700,T
2701,T
2702,T
2703,F
2704,F
2705,T
2706,F
2707,T
2708,T
2709,F
2710,F
2711,F
2712,F
2713,T
2714,T
2715,F
2716,F
2717,F
2718,T
2719,F
2720,F
2721,F
2722,F
2723,F
2724,T
2725,F
2726,F
2727,T
2728,F
2729,F
2730,T
2731,F
2732,T
2733,F
2734,T
2735,T
2736,F
2737,F
2738,F
2739,F
2740,F
2741,F
2742,T
2743,T
2744,T
2745,F
2746,F
2747,F
2748,F
2749,F
2750,T
2751,F
2752,F
2753,F
2754,F
2755,T
2756,F
2757,T
2758,F
2759,F
2760,T
2761,T
2762,T
2763,F
2764,T
2765,T
2766,T
2767,F
2768,F
2769,F
2770,F
2771,F
2772,F
2773,T
2774,T
2775,T
2776,T
2777,F
2778,T
2779,F
2780,F
2781,F
2782,F
2783,F
2784,F
2785,F
2786,F
2787,F
2788,F
2789,T
2790,F
2791,F
2792,T
2793,F
2794,F
2795,F
2796,F
2797,F
2798,F
2799,F
2800,F
2801,F
2802,F
2803,F
2804,T
2805,F
2806,F
2807,F
2808,F
2809,F
2810,F
2811,F
2812,T
2813,F
2814,F
2815,F
2816,T
2817,F
2818,F
2819,F
2820,T
2821,F
2822,T
2823,F
2824,F
2825,F
2826,T
2827,F
2828,F
2829,F
2830,F
2831,F
2832,F
2833,F
2834,F
2835,T
2836,F
2837,F
2838,F
2839,F
2840,T
2841,T
2842,T
2843,F
2844,T
2845,T
2846,F
2847,F
2848,F
2849,F
2850,F
2851,F
2852,F
2853,T
2854,T
2855,F
2856,F
2857,T
2858,F
2859,T
2860,T
2861,F
2862,T
2863,T
2864,F
2865,F
2866,F
2867,F
2868,F
2869,F
2870,F
2871,F
2872,F
2873,F
2874,T
2875,F
2876,F
2877,F
2878,F
2879,F
2880,T
2881,F
2882,T
2883,F
2884,T
2885,F
2886,F
2887,T
2888,F
2889,F
2890,F
2891,F
2892,F
2893,F
2894,T
2895,T
2896,F
2897,T
2898,T
2899,F
2900,F
2901,F
2902,F
2903,F
2904,F
2905,F
2906,F
2907,T
2908,T
2909,F
2910,T
2911,F
2912,T
2913,T
2914,F
2915,F
2916,T
2917,T
2918,T
2919,F
2920,T
2921,T
2922,F
2923,T
2924,F
2925,F
2926,F
2927,F
2928,F
2929,F
2930,T
2931,F
2932,T
2933,F
2934,F
2935,F
2936,F
2937,F
2938,F
2939,F
2940,F
2941,F
2942,T
2943,F
2944,T
2945,T
2946,F
2947,F
2948,T
2949,F
2950,T
2951,T
2952,F
2953,F
2954,F
2955,T
2956,F
2957,F
2958,T
2959,F
2960,F
2961,T
2962,T
2963,F
2964,F
2965,T
2966,F
2967,F
2968,T
2969,F
2970,F
2971,F
2972,F
2973,F
2974,F
2975,T
2976,F
2977,T
2978,F
2979,T
2980,F
2981,F
2982,T
2983,F
2984,F
2985,T
2986,F
2987,F
2988,T
2989,T
2990,T
2991,T
2992,F
2993,F
2994,F
2995,F
2996,F
2997,F
2998,F
2999,T
3000,T
