3377,F
3378,F
3379,F
3380,F
3381,F
3382,F
3383,F
3384,F
3385,F
3386,F
3387,F
3388,F
3389,F
3390,T
3391,F
3392,T
3393,T
3394,T
3395,F
3396,F
3397,F
3398,T
3399,F
3400,F
3401,N
3402,T
3403,T
3404,F
3405,F
3406,T
3407,F
3408,F
3409,T
3410,T
3411,F
3412,T
3413,T
3414,F
3415,F
3416,T
3417,F
3418,T
3419,F
3420,F
3421,F
3422,T
3423,T
3424,T
3425,F
3426,T
3427,F
3428,F
3429,F
3430,F
3431,F
3432,T
3433,F
3434,T
3435,T
3436,T
3437,F
3438,F
3439,N
3440,N
3441,N
3442,N
3443,N
3444,N
3445,N
3446,N
3447,F
3448,F
3449,F
3450,F
3451,F
3452,T
3453,F
3454,F
3455,F
3456,T
3457,F
3458,F
3459,F
3460,T
3461,T
3462,F
3463,F
3464,T
3465,T
3466,T
3467,F
3468,F
3469,F
3470,F
3471,F
3472,T
3473,T
3474,F
3475,F
3476,T
3477,F
3478,F
3479,F
3480,T
3481,T
3482,T
3483,T
3484,T
3485,F
3486,T
3487,F
3488,F
3489,T
3490,T
3491,T
3492,T
3493,F
3494,F
3495,T
3496,F
3497,T
3498,F
3499,F
3500,T
3501,F
3502,F
3503,T
3504,T
3505,F
3506,F
3507,F
3508,F
3509,F
3510,T
3511,N
3512,T
3513,T
3514,N
3515,T
3516,T
3517,F
3518,T
3519,T
3520,F
3521,T
3522,F
3523,T
3524,F
3525,F
3526,F
3527,F
3528,T
3529,F
3530,F
3531,F
3532,F
3533,T
3534,F
3535,N
3536,T
3537,F
3538,F
3539,F
3540,F
3541,T
3542,T
3543,F
3544,F
3545,F
3546,F
3547,N
3548,F
3549,N
3550,T
3551,T
3552,F
3553,T
3554,T
3555,F
3556,T
3557,F
3558,T
3559,F
3560,F
3561,T
3562,F
3563,T
3564,T
3565,N
3566,N
3567,N
3568,N
3569,F
3570,F
3571,F
3572,F
3573,T
3574,F
3575,F
3576,T
3577,F
3578,T
3579,F
3580,F
3581,F
3582,T
3583,F
3584,T
3585,F
3586,N
3587,F
3588,T
3589,T
3590,F
3591,F
3592,T
3593,N
3594,T
3595,F
3596,F
3597,F
3598,F
3599,F
3600,F
3601,T
3602,F
3603,T
3604,F
3605,F
3606,F
3607,T
3608,F
3609,T
3610,T
3611,F
3612,F
3613,T
3614,F
3615,F
3616,F
3617,T
3618,F
3619,F
3620,T
3621,F
3622,T
3623,T
3624,F
3625,T
3626,F
3627,T
3628,T
3629,T
3630,T
3631,T
3632,T
3633,T
3634,F
3635,F
3636,T
3637,T
3638,F
3639,T
3640,T
3641,F
3642,F
3643,F
3644,F
3645,T
3646,T
3647,T
3648,T
3649,F
3650,F
3651,F
3652,F
3653,F
3654,F
3655,T
3656,F
3657,T
3658,T
3659,T
3660,F
3661,F
3662,T
3663,F
3664,F
3665,F
3666,T
3667,T
3668,F
3669,F
3670,T
3671,F
3672,T
3673,T
3674,T
3675,T
3676,T
3677,T
3678,F
3679,T
3680,T
3681,T
3682,T
3683,T
3684,T
3685,T
3686,T
3687,T
3688,F
3689,T
3690,F
3691,T
3692,F
3693,F
3694,F
3695,F
3696,F
3697,F
3698,F
3699,T
3700,F
3701,F
3702,F
3703,F
3704,T
3705,F
3706,F
3707,F
3708,T
3709,T
3710,T
3711,T
3712,F
3713,F
3714,F
3715,F
3716,F
3717,F
3718,F
3719,F
3720,T
3721,F
3722,T
3723,F
3724,F
3725,F
3726,F
3727,F
3728,F
3729,F
3730,F
3731,F
3732,F
3733,F
3734,T
3735,T
3736,T
3737,F
3738,T
3739,T
3740,T
3741,T
3742,T
3743,T
3744,F
3745,F
3746,F
3747,T
3748,F
3749,F
3750,T
3751,F
3752,T
3753,T
3754,T
3755,T
3756,T
3757,T
3758,F
3759,F
3760,F
3761,F
3762,F
3763,F
3764,F
3765,F
3766,F
3767,F
3768,F
3769,F
3770,F
3771,T
3772,F
3773,F
3774,F
3775,F
3776,T
3777,T
3778,F
3779,F
3780,T
3781,T
3782,T
3783,F
3784,F
3785,F
3786,T
3787,T
3788,F
3789,F
3790,T
3791,T
3792,T
3793,T
3794,T
3795,F
3796,F
3797,T
3798,T
3799,F
3800,T
3801,F
3802,T
3803,F
3804,F
3805,F
3806,T
3807,F
3808,N
3809,F
3810,N
3811,T
3812,T
3813,N
3814,F
3815,N
3816,N
3817,F
3818,T
3819,F
3820,T
3821,N
3822,F
3823,F
3824,T
3825,F
3826,T
3827,F
3828,N
3829,F
3830,F
3831,F
3832,F
3833,F
3834,T
3835,F
3836,F
3837,T
3838,T
3839,T
3840,F
3841,F
3842,F
3843,F
3844,F
3845,T
3846,F
3847,F
3848,F
3849,F
3850,F
3851,F
3852,F
3853,F
3854,F
3855,F
3856,F
3857,F
3858,F
3859,T
3860,T
3861,F
3862,F
3863,T
3864,F
3865,F
3866,F
3867,T
3868,T
3869,F
3870,F
3871,F
3872,F
3873,F
3874,F
3875,T
3876,T
3877,F
3878,F
3879,F
3880,F
3881,F
3882,F
3883,F
3884,F
3885,N
3886,T
3887,F
3888,F
3889,F
3890,F
3891,F
3892,T
3893,F
3894,F
3895,T
3896,T
3897,F
3898,T
3899,T
3900,F
3901,F
3902,N
3903,T
3904,T
3905,T
3906,T
3907,T
3908,N
3909,F
3910,T
3911,F
3912,F
3913,F
3914,F
3915,F
3916,F
3917,F
3918,F
3919,F
3920,F
3921,T
3922,T
3923,N
3924,T
3925,F
3926,T
3927,T
3928,T
3929,F
3930,F
3931,F
3932,F
3933,F
3934,F
3935,T
3936,F
3937,F
3938,F
3939,F
3940,T
3941,F
3942,F
3943,T
3944,F
3945,F
3946,T
3947,F
3948,F
3949,F
3950,F
3951,N
3952,N
3953,T
3954,T
3955,F
3956,F
3957,F
3958,F
3959,F
3960,T
3961,N
3962,F
3963,F
3964,F
3965,T
3966,F
3967,N
3968,N
3969,N
3970,N
3971,N
3972,F
3973,F
3974,F
3975,F
3976,F
3977,F
3978,F
3979,F
3980,F
3981,F
3982,F
3983,F
3984,F
3985,F
3986,F
3987,F
3988,T
3989,F
3990,F
3991,F
3992,F
3993,F
3994,F
3995,F
3996,F
3997,F
3998,T
3999,F
4000,F
