1435;T
1436;T
1437;T
1438;F
1439;T
1440;F
1441;F
1442;F
1443;F
1444;F
1445;F
1446;F
1447;F
1448;F
1449;F
1450;F
1451;F
1452;F
1453;F
1454;F
1455;F
1456;F
1457;F
1458;F
1459;F
1460;F
1461;F
1462;F
1463;F
1464;F
1465;F
1466;F
1467;T
1468;F
1469;F
1470;F
1471;F
1472;T
1473;F
1474;T
1475;F
1476;F
1477;F
1478;F
1479;F
1480;F
1481;F
1482;F
1483;F
1484;F
1485;F
1486;T
1487;F
1488;F
1489;F
1490;T
1491;T
1492;F
1493;F
1494;F
1495;F
1496;F
1497;T
1498;F
1499;F
1500;F
1501;F
1502;F
1503;F
1504;T
1505;F
1506;F
1507;F
1508;T
1509;F
1510;F
1511;T
1512;F
1513;F
1514;F
1515;F
1516;F
1517;F
1518;T
1519;F
1520;F
1521;F
1522;F
1523;F
1524;F
1525;F
1526;F
1527;F
1528;F
1529;F
1530;F
1531;F
1532;F
1533;F
1534;F
1535;F
1536;F
1537;F
1538;T
1539;F
1540;F
1541;F
1542;T
1543;T
1544;T
1545;F
1546;F
1547;T
1548;F
1549;F
1550;F
1551;F
1552;F
1553;F
1554;F
1555;F
1556;F
1557;T
1558;T
1559;F
1560;F
1561;F
1562;F
1563;F
1564;T
1565;T
1566;T
1567;F
1568;T
1569;F
1570;F
1571;F
1572;F
1573;F
1574;F
1575;F
1576;F
1577;F
1578;F
1579;F
1580;F
1581;T
1582;F
1583;T
1584;F
1585;F
1586;F
1587;F
1588;F
1589;F
1590;F
1591;F
1592;F
1593;T
1594;F
1595;T
1596;F
1597;T
1598;F
1599;F
1600;F
1601;F
1602;F
1603;F
1604;F
1605;F
1606;F
1607;F
1608;F
1609;F
1610;F
1611;F
1612;F
1613;F
1614;F
1615;F
1616;F
1617;F
1618;F
1619;F
1620;F
1621;F
1622;T
1623;F
1624;F
1625;F
1626;F
1627;F
1628;F
1629;F
1630;F
1631;F
1632;F
1633;F
1634;T
1635;F
1636;F
1637;F
1638;F
1639;F
1640;F
1641;F
1642;T
1643;F
1644;F
1645;F
1646;F
1647;T
1648;F
1649;F
1650;F
1651;F
1652;F
1653;F
1654;T
1655;T
1656;F
1657;F
1658;F
1659;F
1660;T
1661;F
1662;T
1663;F
1664;T
1665;F
1666;F
1667;F
1668;F
1669;F
1670;T
1671;F
1672;F
1673;F
1674;F
1675;F
1676;F
1677;F
1678;F
1679;T
1680;F
1681;F
1682;F
1683;F
1684;F
1685;F
1686;T
1687;F
1688;T
1689;F
1690;F
1691;T
1692;T
1693;F
1694;F
1695;F
1696;T
1697;F
1698;F
1699;F
1700;T
1701;T
1702;F
1703;T
1704;F
1705;F
1706;T
1707;T
1708;T
1709;F
1710;F
1711;F
1712;F
1713;T
1714;F
1715;F
1716;F
1717;F
1718;F
1719;F
1720;F
1721;F
1722;F
1723;F
1724;T
1725;F
1726;T
1727;F
1728;F
1729;T
1730;T
1731;F
1732;F
1733;F
1734;F
1735;F
1736;F
1737;T
1738;F
1739;F
1740;T
1741;F
1742;F
1743;T
1744;F
1745;F
1746;F
1747;F
1748;F
1749;F
1750;F
1751;F
1752;F
1753;F
1754;F
1755;F
1756;F
1757;F
1758;T
1759;F
1760;F
1761;F
1762;F
1763;F
1764;F
1765;F
1766;F
1767;F
1768;F
1769;F
1770;F
1771;F
1772;F
1773;F
1774;T
1775;F
1776;F
1777;F
1778;F
1779;F
1780;F
1781;F
1782;F
1783;F
1784;F
1785;F
1786;F
1787;F
1788;T
1789;F
1790;T
1791;T
1792;F
1793;F
1794;F
1795;F
1796;F
1797;F
1798;F
1799;F
1800;F
1801;T
1802;T
1803;F
1804;F
1805;T
1806;N
1807;N
1808;T
1809;F
1810;F
1811;F
1812;F
1813;T
1814;F
1815;F
1816;N
1817;F
1818;F
1819;F
1820;F
1821;F
1822;F
1823;T
1824;F
1825;F
1826;F
1827;T
1828;F
1829;F
1830;F
1831;F
1832;F
1833;N
1834;F
1835;F
1836;F
1837;F
1838;T
1839;F
1840;F
1841;N
1842;F
1843;T
1844;T
1845;T
1846;T
1847;F
1848;F
1849;T
1850;F
1851;F
1852;F
1853;F
1854;T
1855;F
1856;F
1857;F
1858;F
1859;T
1860;F
1861;T
1862;F
1863;F
1864;T
1865;F
1866;F
1867;F
1868;T
1869;N
1870;N
1871;N
1872;F
1873;T
1874;T
1875;F
1876;F
1877;T
1878;T
1879;F
1880;T
1881;F
1882;F
1883;F
1884;T
1885;F
1886;T
1887;T
1888;N
1889;F
1890;T
1891;F
1892;F
1893;T
1894;F
1895;F
1896;F
1897;F
1898;F
1899;F
1900;F
1901;F
1902;F
1903;F
1904;F
1905;F
1906;F
1907;F
1908;F
1909;F
1910;F
1911;F
1912;F
1913;F
1914;F
1915;F
1916;F
1917;F
1918;F
1919;F
1920;F
1921;F
1922;F
1923;T
1924;F
1925;T
1926;T
1927;F
1928;T
1929;F
1930;T
1931;F
1932;N
1933;F
1934;F
1935;F
1936;F
1937;F
1938;T
1939;N
1940;F
1941;F
1942;F
1943;F
1944;F
1945;T
1946;F
1947;F
1948;F
1949;F
1950;F
1951;F
1952;F
1953;F
1954;T
1955;F
1956;F
1957;T
1958;F
1959;F
1960;F
1961;F
1962;F
1963;F
1964;F
1965;F
1966;F
1967;T
1968;F
1969;F
1970;T
1971;F
1972;F
1973;F
1974;F
1975;F
1976;F
1977;T
1978;T
1979;T
1980;F
1981;F
1982;F
1983;F
1984;F
1985;F
1986;F
1987;F
1988;F
1989;F
1900;F
1901;F
1902;F
1903;F
1904;F
1905;F
1906;F
1907;F
1907;F
1909;F
2000;F
