4528,T
4529,F
4530,T
4531,F
4532,T
4533,T
4534,T
4535,T
4536,T
4537,F
4538,F
4539,F
4540,F
4541,F
4542,F
4543,F
4544,T
4545,T
4546,F
4547,F
4548,T
4549,T
4550,T
4551,F
4552,F
4553,T
4554,T
4555,F
4556,T
4557,T
4558,F
4559,F
4560,N
4561,F
4562,F
4563,F
4564,F
4565,F
4566,F
4567,F
4568,F
4569,F
4570,F
4571,T
4572,F
4573,F
4574,F
4575,F
4576,F
4577,F
4578,F
4579,F
4580,F
4581,F
4582,F
4583,F
4584,F
4585,F
4586,F
4587,F
4588,F
4589,F
4590,F
4591,F
4592,T
4593,F
4594,T
4595,F
4596,F
4597,F
4598,F
4599,F
4600,F
4601,F
4602,F
4603,F
4604,T
4605,F
4606,F
4607,F
4608,F
4609,F
4610,F
4611,F
4612,F
4613,F
4614,F
4615,T
4616,F
4617,T
4618,F
4619,F
4620,T
4621,T
4622,T
4623,T
4624,F
4625,F
4626,F
4627,T
4628,F
4629,F
4630,F
4631,T
4632,T
4633,T
4634,F
4635,F
4636,F
4637,F
4638,F
4639,F
4640,T
4641,F
4642,T
4643,F
4644,T
4645,F
4646,F
4647,T
4648,T
4649,F
4650,T
4651,F
4652,F
4653,T
4654,F
4655,T
4656,F
4657,F
4658,F
4659,F
4660,T
4661,F
4662,F
4663,T
4664,T
4665,F
4666,T
4667,F
4668,F
4669,F
4670,F
4671,F
4672,F
4673,F
4674,F
4675,F
4676,T
4677,T
4678,F
4679,F
4680,F
4681,F
4682,F
4683,F
4684,F
4685,F
4686,F
4687,F
4688,F
4689,T
4690,T
4691,T
4692,T
4693,F
4694,F
4695,F
4696,F
4697,F
4698,F
4699,F
4700,F
4701,F
4702,F
4703,F
4704,F
4705,F
4706,F
4707,F
4708,F
4709,F
4710,F
4711,F
4712,F
4713,F
4714,F
4715,F
4716,F
4717,F
4718,F
4719,F
4720,T
4721,T
4722,F
4723,F
4724,F
4725,F
4726,F
4727,F
4728,F
4729,T
4730,F
4731,F
4732,F
4733,T
4734,T
4735,F
4736,F
4737,F
4738,F
4739,F
4740,F
4741,F
4742,F
4743,F
4744,F
4745,F
4746,F
4747,T
4748,F
4749,F
4750,F
4751,F
4752,F
4753,T
4754,F
4755,F
4756,F
4757,F
4758,F
4759,F
4760,F
4761,F
4762,T
4763,F
4764,T
4765,F
4766,T
4767,F
4768,F
4769,T
4770,F
4771,F
4772,F
4773,F
4774,F
4775,F
4776,F
4777,F
4778,F
4779,F
4780,F
4781,F
4782,T
4783,F
4784,F
4785,T
4786,F
4787,F
4788,T
4789,F
4790,F
4791,T
4792,F
4793,T
4794,F
4795,F
4796,F
4797,F
4798,F
4799,F
4800,F
4801,T
4802,F
4803,F
4804,T
4805,F
4806,T
4807,F
4808,F
4809,F
4810,F
4811,F
4812,T
4813,T
4814,F
4815,T
4816,F
4817,F
4818,F
4819,T
4820,F
4821,F
4822,F
4823,F
4824,T
4825,F
4826,T
4827,T
4828,F
4829,T
4830,T
4831,F
4832,F
4833,T
4834,T
4835,F
4836,T
4837,F
4838,F
4839,T
4840,T
4841,F
4842,T
4843,F
4844,F
4845,F
4846,F
4847,F
4848,F
4849,F
4850,F
4851,F
4852,F
4853,F
4854,F
4855,F
4856,F
4857,F
4858,F
4859,T
4860,T
4861,F
4862,F
4863,T
4864,T
4865,T
4866,T
4867,F
4868,T
4869,F
4870,T
4871,F
4872,F
4873,F
4874,F
4875,F
4876,F
4877,T
4878,T
4879,T
4880,F
4881,T
4882,F
4883,T
4884,F
4885,T
4886,F
4887,F
4888,F
4889,F
4890,F
4891,F
4892,T
4893,F
4894,T
4895,F
4896,T
4897,F
4898,T
4899,F
4900,F
4901,F
4902,F
4903,T
4904,T
4905,F
4906,T
4907,F
4908,F
4909,T
4910,T
4911,T
4912,F
4913,F
4914,F
4915,T
4916,F
4917,T
4918,T
4919,T
4920,F
4921,F
4922,T
4923,F
4924,F
4925,F
4926,F
4927,F
4928,F
4929,F
4930,F
4931,F
4932,F
4933,T
4934,F
4935,F
4936,F
4937,F
4938,F
4939,F
4940,F
4941,F
4942,T
4943,T
4944,F
4945,F
4946,F
4947,F
4948,F
4949,F
4950,F
4951,F
4952,F
4953,F
4954,F
4955,F
4956,F
4957,T
4958,F
4959,F
4960,F
4961,T
4962,F
4963,F
4964,F
4965,T
4966,F
4967,F
4968,F
4969,T
4970,T
4971,F
4972,T
4973,F
4974,T
4975,T
4976,T
4977,T
4978,F
4979,T
4980,F
4981,F
4982,F
4983,F
4984,F
4985,F
4986,T
4987,F
4988,T
4989,F
4990,F
4991,F
4992,F
4993,F
4994,F
4995,F
4996,T
4997,F
4998,T
4999,F
5000,F
