576013179169312768|ford|still no feedback to my lemon ford explorer 2013 inquiry. what is going on?
576013182478786560|bmw|rt i like my girls bmw
576013243384274944|lincoln|this car was in noway on my radar but what a find!!!!!! the lincoln mkz!!!!!! lord lord lord…
576013449278279680|jeep|my jeep died three times yesterday. 😞 while i was driving. 😖
576013453565018112|bmw|should've asked my parents for a golf cart instead of a bmw
576013496284016640|jeep|if i can't keep my car the next one i'm getting is a jeep patriot cause it looks a lot like a wrangler but it's cheaper
576013532099133440|jeep|first time wearing scrubs since my jeep accident😳
576013794490654720|jeep|i feel like i'm suffocating with my paychecks and the 16,000 i still owe on my jeep
576013982311542784|jeep|i just wanna be able to sit in the beach with my jeep for hours on end 🎣
576014011877224448|mazda|.my love for mazda wont be destroyed by them.infact i just developed extra love for mazda.
576014036820758529|dodge|my morning drive is a lot like mario kart, except instead of dodging banana peels, i try and dodge pot holes.
576014039362486272|jeep|what is my jeep looking at?
576014070215749632|nissan|ok..so it's official i want a nissan gtr as my dream car lol
576014211123380224|jeep|my ma is buying another jeep and i have no idea where in ohio haha
576014403495137282|mazda|rt .my love for mazda wont be destroyed by them.infact i just developed extra love for mazda.
576014405785116672|jeep|my beautiful amazing mother and i jeep riding in co
576014527193575425|dodge|this gem was provided by bob dodge '53 and he writes: could not help but dig out my old picture of our team...
576014680533180416|jeep|why do all the wheels i like for my red jeep only come in a 17 or bigger 😩😩😩 #thestruggle
576014752599711744|jeep|there's a lot of stuff i could be fined for with my jeep and exhaust has been the only thing (which i'm going to quiet down)
576014935714631681|ford|i'm hoping to get a limo as my dd on st. patty's day! matt ford is giving away limo service + $100.
576015081558790144|lincoln|my thoughts on the rudock leaving stuff...i think kirk is a lincoln kind of guy and now he has a mustang gt:
576015151947767808|toyota|i'm having trouble setting up my product. where do i get additional product guidance? 2014 toyota corolla le 32k miles (hayward : 510-969-2…
576015238904078336|lincoln|im in study hall thinkin about my wonderful husband andrew lincoln
576015241391304704|dodge|i am selling my 2005 dodge caravan it is in excellent condition. i am looking for something smaller. please inbox...
576015247607226368|honda|rt *looks at people walking as i cruise by in my honda civic* peasants
576015299121655808|bmw|rt my choice for #throwbackthursday has to be this bmw z1. the car with one of the coolest doors in the world!! :-)
576015377672572928|honda|we'd have to go all the way to honda to get my card 😩
576015422635388928|bmw|bmw m3 is my motivation. one of em atleast. i will have one
576015432412504064|mazda|i should've listened to my mama, mazda is a better option
576015453794922496|ford|"check out new work on my portfolio: ""newsletter ford dietrich"""
576015524586475520|ford|i won the first star in my ford mustang gt in download free!
576015585600937984|jeep|bouta just take the car my grandpa gettin me untill my sister gets a new car then i'll take her jeep
576015619767713792|lincoln|rt my thoughts on the rudock leaving stuff...i think kirk is a lincoln kind of guy and now he has a mustang gt:
576015620770156544|lincoln|rt my thoughts on the rudock leaving stuff...i think kirk is a lincoln kind of guy and now he has a mustang gt:
576015706786942976|dodge|tbt to my dad moving the dodge with his forklift 😂
576015784176168960|bmw|rt my choice for #throwbackthursday has to be this bmw z1. the car with one of the coolest doors in the world!! :-)
576015797073666048|kia|correct guy. i don catch u 4 dis place. u can neva run away 4rm ur shadow. as ur guvnor, i go dey follow u. tk kia my guy.
576015902820442112|bmw|i'm sure she's sorry about that. pop down south to my dealer &amp; get a bmw
576015940011294720|nissan|think i'm buying my second car today for a summer beater until i get my new car, bad news is its a nissan 😔
576015944939626498|bmw|it is bmw day my word #theyeverywhere
576016102511255552|mazda|my heart is like the deep blue ocean, should i swim near the mustang or swim to the goodness of my heart near the mazda
576016143153954816|bmw|oh! my style struggle with electric cars: bmw or mercedes #liberty #news
576016146098483200|dodge|oh boy .. heading up 2 dodge 2 get my truck back in a few. this should be interesting.
576016148191281152|lincoln|all my friends are going to lincoln today so i need something to do.
576016255162949632|ford|rt fucking hell, in my last job i got a ford focus as a company car, lucky seb!!
576016360557383680|jeep|we freak in my jeep snoop doggy dogg on the stereo.
576016433655595008|lincoln|this thursday, a throwback to my first car, a 1994 lincoln town car. what was your first ride?
576016502907785216|dodge|looking back on my past i have dodge a lot of bullets
576016536131018752|jeep|rt need a lift on my jeep and an a in english and my life will be complete
576016540979560448|jeep|i literally have my heart set on this jeep and if they don't still have it tomorrow i'm gonna loose it 😅
576016618951745536|chrysler|watching just cruise through the parking lot in her dads convertible mini cooper makes me miss my old chrysler convertible. 😭😭
576016653093347328|bmw|loubs can wait...my car is gonna look sexy 🙌 need to catch up to brothers bmw
576016712916709377|audi|hill bombed an audi dealership parking garage out in birmingham with my niggas
576016715521359873|jeep|i saw this sweet jeep truck on my way to mobile
576016720105721856|bmw|rt my choice for #throwbackthursday has to be this bmw z1. the car with one of the coolest doors in the world!! :-)
576016941665521664|lincoln|rt lincoln center picture with my #speech kids! #ghv2nyc
576016943238553600|audi|i can't wait till june so i can park that audi in front of my shit
576016972615299072|audi|my nigga did the fool and got a audi 👀🔥💯”haha already!! had to do it to them boys 💯
576017030786199552|audi|rt 2 family members converted over to audi in a week! shiny white a1 and a3 on the way to join my tt :d
576017107890118656|lincoln|this little story made my eyes water; i thought i'd share it. abraham lincoln discharged numerous soldiers...
576017258587267072|ford|been muddin im my ford taurus
576017275280576512|lincoln|basically octavia &amp; lincoln are definitely my fave! they slay
576017305353715712|jeep|this wind is about to whip my jeep off the road
576017453051985921|lexus|good morning world! i woke up my owner to take me to the lexus store to buy me some more toys. 😎 #anduin #lexus #gs450h
576017457657184256|buick|loving the trunk space in the buick lacrosse perfect for my errands! onstar onstar4glte connectedbyonstar ad
576017471498387456|nissan|i think my 2004 nissan is bigger than the plane that i'm on right now
576017532324188160|audi|was playing before the worst by the script so loud at audi and humming the lyrics that i accidentally wrote it on my foolscap paper 😂😋
576017598221041664|honda|cngrts to my jigz my bro for he's new honda 125 ;) — feeling cngrts
576017802114555904|honda|i have it already i'm about to send you a picture i have both cars rn but i'm gonna sell my honda
576017804442386432|audi|my goals in life.. have long grey hair, own an audi r8, and have beautiful baby's 🙌
576018215123320832|lexus|can't wait to buy my moms that lexus truck
576018225202372608|jeep|am i allowed to display an american flag on my jeep while visiting? or will i be forced to remove it?
576018291518414848|jeep|i love how zach can see the reasoning behind me wanting a jeep but not my father o k
576018310682296320|jeep|i just want to say, in light of recent news i received regarding my upcoming class schedule–i was wrong. your jeep is not teal.
576018457612943360|jeep|hanging out at the car dealership with my ladies while my jeep gets serviced. good morning!
576018488889909248|nissan|i've put 160k on my chevy. aside from some minor crap, it's been a great car. my nissan caught fire with 122k on it. electrical.
576018503007760384|ford|of course i show up at ford for an oil change and they know me by my first name. lol.
576018509576200192|honda|just saw a red honda prelude at benmore. my heart is broken. 😢😭😭😭😭
576018575284043776|suzuki|#thomsonreuters japan it employee keiichi suzuki was enabled my usb port even i have not asked #itsec. this is a trap to connect #smartphone
576018733019299840|jeep|had the worst nightmare about losing sam, woke up sweating but she got a jeep for her bday in my dream #keepdreamin
576018780385591296|lincoln|lincoln is my bae
576018847024594944|jeep|my brother surprised my mom with her new jeep with a bow on it and everything 😢
576019094215987200|bmw|rt my choice for #throwbackthursday has to be this bmw z1. the car with one of the coolest doors in the world!! :-)
576019102092783616|nissan|fuck it im gonna restart the whole fucking game and i wanna get back my nissan skyline
576019103187603456|audi|black on black audi that's my transportation !!
576019118458966017|toyota|my first car is a toyota my third will be vw
576019237971488768|bmw|pray my dad gets this bmw for me 🙏
576019263837843456|volkswagen|volkswagen canada has all this on file and they told my fiancée it's all only minor stuff and they can't do anything.
576019379793633280|nissan|i won the first star in my nissan gt-r in #csrracing #raceyourfriends. download free!
576019399917830144|jeep|"rt attendance lady at school: ""why were you late?"" me: ""well you see, my jeep is big and slow so i couldn't make it on tim…"
576019453957271552|honda|tbh.. the fact that i have to downgrade to my old honda civic this summer is killing me💔😢
576019634664542208|mazda|"never forget flyin in the mazda to sydney with ""my generation"" blasting and passing mom on lingan rd. ahahaha ""retards"""
576019658098241537|honda|rt someone buy my car. selling below average asking price need gone mint condition honda civic dm for details
576019711470751744|nissan|rt power shortages &amp; congested ports are among major headaches for pioneering nissan auto plant in nigeria. my report:
576019719674671104|honda|i voted that the honda was my favorite aero kit, but that chevy painted up in target red is fan-freaking-tastic #indycaraerokit
576019765266898945|lincoln|this is my jam: everlasting god by lincoln brewster on lincoln brewster radio ♫ #iheartradio #nowplaying
576019835282411520|chevrolet|reliable and attractive and it gets you there and back at a brisk pace. just very good! chevrolet 1. my...
576019846313484288|nissan|rt power shortages &amp; congested ports are among major headaches for pioneering nissan auto plant in nigeria. my report:
576020219157708800|chrysler|every saturday the we'll beat it man's twin will be hiding in a vechile on my lot!!! here at eddys chrysler dodge jeep ram!!! if you...
576020272836452353|jeep|want a four door jeep wrangler in my life.
576020285138157569|bmw|you cannot out race me b ... check my ass bmw
576020359775854598|ford|shit i hope my daughter can get to dialysis every road she takes is flooded or flooding and that little ford focus ain't built for this !!!
576020376041484288|ford|baby oh my lord the cops chasing osman in that all white ford
576020389933002752|jeep|want a black four door jeep wrangler in my life.
576020445935329280|ford|i hate waiting at ford for my car to get an oil change bc i usually get abnormally hungry.
576020473638604800|lincoln|""" i destroy my enemies when i make them my friends.""-abraham lincoln"
576020475085774848|bmw|i totaled my dad's bmw and now this would be the third out of 5 uber drivers in the past 2 weeks driving one 💀😶 #reverseomen
576020491820994560|ford|jamming to colt ford in the parking garage with my windows down and yes every one is staring at me 💁
576020529930477568|lincoln|lincoln burrows will forever make my heart stop 😍❤️ #prisonbreak
576020552890114048|audi|i won the 2nd star in my audi a1 in #csrracing #raceyourfriends. download free!
576020835875610624|ford|at the statefairoftexas w/ acvisionace! haha ate my fletchers corn dog now we're ready to look at the ford superduty
576020864547844097|ford|hey man a diesel is a diesel i love em all. ford is just at the bottom of my list lol... you gonna get lb7 or newer?
576020881400573952|toyota|will never drive a toyota in my life
576020936333242368|audi|but my audi character is single alr im so sad but he said sorry to me and send me an acash gift hahahaaha
576021027920035840|lincoln|maybe a little turn up at lincoln , i miss my friends 😩
576021096538902528|suzuki|#thomsonreuters japan it employee keiichi suzuki was enabled my usb port to download from my #smartphone when i connect for power charge #bw
576021118181597184|bmw|i'll trade my guitar for the bmw
576021163622723585|chevrolet|i'll never buy a vehicle from hare chevrolet solely bc of my hatred of the sisters of savings commercials.
576021314990972928|lincoln|just watched the 100 season finale. that's my lincoln hell yes. #badass
576021323085787136|nissan|rt power shortages &amp; congested ports are among major headaches for pioneering nissan auto plant in nigeria. my report:
576021329561804800|lincoln|rt my thoughts on the rudock leaving stuff...i think kirk is a lincoln kind of guy and now he has a mustang gt:
576021372788305920|ford|'84 ford my dream truck
576021484801531904|bmw|what you weremeant to be my chuefur when i returned to lozells 😂 what are getting now? bmw 3 series?
576021589663318016|lincoln|"rt "" i destroy my enemies when i make them my friends.""-abraham lincoln"
576021623251206144|honda|wish somebody would of told me not to get my car from stokes honda !
576021745263599617|volkswagen|bout to be on my way to volkswagen
576021768722321408|ford|but when asked what it is i lie...don't want no1 having my smell😐 stick to your 1 in a million and tom ford 😴😴
576021799101706240|lincoln|yesterday, after my marketing meeting, i went to the lincoln center gallery in ft. collins to see the 'light...
576022127742173184|jeep|rt i just wanna be able to sit in the beach with my jeep for hours on end 🎣
576022152819900416|kia|"my fren, is that the twitpic! nissan and kia now build cars in nigeria?"""""
576022185019641857|jeep|cannot wait to see my jeep jacked up 4 inches tomorrow morning
576022192745537536|ford|i had my chance, and sometimes in life there are no second chances. u look at what u have, not what u miss, and u move forward. -jamie ford
576022318989860864|lexus|offer - my 2013 lexus lx 570, for sale!!! - abu dhabi: reduced price.. my used 2013… #meclist
576022393837125632|honda|my final release in my honda life. #odyssey
576022432508559360|kia|my baby kia needs some new shoes 🚗💨😩
576022436912594944|ford|'84 ford id do to get my hands on that😍
576022466151215104|dodge|i don't have a honda import. i have a 2015 dodge dart and no need to post a picture of my car. also who r u
576022494353711105|bmw|rt my choice for #throwbackthursday has to be this bmw z1. the car with one of the coolest doors in the world!! :-)
576022523524956160|jeep|my jeep may be an old lady, but she's still got it
576022571960942592|mazda|rt just tokyo drifted my mazda 3 into a parking spot in front of home depot and the other dads are holding grills over their…
576022580508790784|audi|my brand new audi am stunting on u hates
576022693083889665|ford|'84 ford my truck in black
576022764034863104|mazda|rt just tokyo drifted my mazda 3 into a parking spot in front of home depot and the other dads are holding grills over their…
576022881408139264|lexus|do yoga in the postion lotus still iving in my lexus but i always been poor so it don't scare me
576023061620719617|ford|"if your car crazy, then your my match lol"" what if the guy you fall in love with drive a ford fiesta?"
576023085922455553|audi|my old audi speakers are crankin out a lot of hank
576023164137787394|dodge|i'm about two inches away from owning my own 2010 dodge ram 1500!
576023217778790401|audi|i'm free anytime. just tell me when. you can even ride in my audi car ;^p
576023294391898112|hyundai|hyundai genesis recalled over possible incorrect gear position display via confirmation of my opinion
576023327753388032|lincoln|"""i have been driven many times upon my knees by the overwhelming conviction that i had no where else to go."" abraham lincoln"
576023329846521856|mazda|breanna: a mazda rx8 is my dream car me: you need better dreams
576023371214913537|jeep|rt i asked for shawn to drive me around in his jeep for my bday present even if it's just around the block or if i can drive…
576023370996690945|volkswagen|folsom lake volkswagen on #yelp: so my wife and i were out to buy a certified used tdi passat. we went to folsom la…
576023403515154432|lincoln|so proud of the boys from lincoln middle school for what they did yesterday. check out my last retweet it's very inspiring
576023427393429504|honda|well i failed on the sarcasm bit but dayum! now my honda civic doesn't quite look so nice hahahaha
576023519940767744|ford|"rt if your car crazy, then your my match lol"" what if the guy you fall in love with drive a ford fiesta?"
576023551272214529|jeep|i really hope my dad gets this second jeep for camp, that'd be so much fun!!
576023615247933440|lincoln|"#nefollowers ""all that i am, or hope to be, i owe to my angel mother."" - abraham lincoln #mothersday #quote #mammysboy"
576023698764877825|kia|😩😭 another week without kia deuce they really playing with my feelings
576023863034658816|bmw|my grandma is talking about a bmw 🔥🔥
576023961022001152|jeep|i wish the side by side had bigger doors. i wish the side by side was my old jeep 😔❤️
576023967800004609|audi|rt there are two reasons why i dont take my girlfriend on a long drive in my audi a8. - no girlfriend - no audi a8
576024015799754752|jeep|"call that show off. "" look what i can do with my jeep """
576024143826681856|jeep|if my finances permit, im getting a black on black jeep when i'm done with school 😍
576024208603512833|ford|thank you dickhead in the ford for making me get out my parking spot hell: )
576024249237901312|bmw|enjoying my busy day w/ lovely friends &amp; new bmw active tourer #bmwindonesia bmw_indonesia…
576024300337143808|lexus|epitome of white girl: pulling into my parking spot today and seeing a starbucks on priyas white lexus that she left for me 😘💕
576024352375848960|kia|yu will b walking for nun ask kia n some more ppl...i did 8 laps a day n still haven't dilated n my cervix still closed
576024519288229888|bmw|shared from puerto rico classic bimmer group - clasicos bmw b/c this group of cars in real life would melt my face.
576024544353370113|suzuki|then time to invest in my suzuki 😎😎 ... can't wait to get my motorcycle license &amp; a bike
576024667326042112|gmc|good morning ma'am. i just sent you an email regarding my gmc acadia and is waiting your reply. thank you
576024687664304128|lincoln|"badass raven &amp; octavia, monty &amp; lincoln coming through &amp; clarke &amp; bellamy my god. ""together"" &amp; ""may we meet again"" the feels! #the100finale"
576024719398453248|ford|#nowplaying lita ford - close my eyes forever :: tune in:
576024749253529600|nissan|somebody stole my nissan sign off my car 😂😂
576024752256598017|hyundai|hi, my name is darryl. i'm interested in the white 2011 hyundai elantra if its still available? please return call 4046297700
576024784091406336|jeep|feels so amazing to have a truck again😌 my jeep was fun an all but trucks are where it's at
576025000689414144|audi|sittin n the audi cuz i cant find my class
576025083992485888|ford|i'm hoping to get a limo as my dd on st. patty's day! matt ford is giving away limo service + $100.
576025262615326720|lincoln|haha, not a big fan of lincoln although my brother lives there.
576025354961334272|toyota|my dad just passed a lambergini in his toyota minivan. the life is real.
576025368160694272|jeep|only need three things for my fiance the jeep
576025395008573440|lincoln|lincoln is just my hero i want to cradle him and kiss his face and tell him how good he did
576025484833656834|lexus|my 2013 lexus lx 570, for sale!!!: description: reduced price..my used 2013 lexus lx ...
576025498888712192|lexus|my 2013 lexus lx 570, for sale!!!: description: reduced price..my used 2013 lexus lx ...
576025616807395328|lexus|rt yes my favorite car lexus
576025732696174592|audi|my audi got written off but settlement is really only enough for a low end deposit on a car to take on finance, or an old banger
576025759044734977|ford|nars audacious lipstick in anita is in my lipstick holy trinity along with tom ford velvet cherry + nars dragon girl🙏
576025761611685888|ford|"when i started working at ford w/my dad, he said ""i'm known here. you have to do it better than anyone else"" #shedriveswedrive"
576025833053257729|audi|my audi got written off but settlement is really only enough for a low end deposit on a car to take on finance, or an old banger
576025834726809600|honda|rt well i failed on the sarcasm bit but dayum! now my honda civic doesn't quite look so nice hahahaha
576025974489399296|nissan|2009 nissan xterra se (yorktown, in) $13500 i am looking to sell my 2009 nissan xterra se. i purchased it about 1.…
576025994852630528|lincoln|if i had 8 hours to chop down a tree, i'd spend 6 hours sharpening my axe. -abraham lincoln
576026071113580544|kia|is it bad to say that i want a kia soul now as a car? like the juke is still my bae, but this zipcar makes me want a kia soul
576026087718850561|ford|as an added bonus, since ford is no longer my elected representative, i feel free to ignore any any and all news stories about him.
576026094295465985|jeep|goals: have a huge lifted blacked out jeep dress super preppy fucking confuse everyone getting out of my jeep😉
576026172154384385|lincoln|octavia and lincoln are a perfect example of what my relationship goals are
576026207302606849|jeep|"by ""#throwbackthursday to the stock jeep life and with my favorite #jeepgirl 💕💥 like…"
576026294762225665|jeep|i get my jeep back today 😍
576026333098188800|jeep|i told my mom i wanted another brand new car this morning and she said ok 😛 jeep wrangler 2015 you shall be mine soon 💕
576026716839227393|jeep|y'all can have your fame and youtube hits. daddy is in the biz for sad dollars and pity old fashioned heejers in my jeep liberty #nostalgia
576026754697019392|honda|i get my honda today 😍😍
